Sequence  | Address         | Length  | TermCode            | Uri                                                                                                           | OpSig                                                                                                         | Data
129       | 7ff7c8295e90h   | 20      | CTC_RET_INTR        | hex://bitgrids/bitgrid?load#load_g[16u](v256x16u,n8,n32)                                                      | BitGrid256<N8,N32,ushort> load<ushort>(Vector256<ushort> src, N8 m, N32 n)                                    | c5 f8 77 66 90 c5 fd 10 02 c5 fd 11 01 48 8b c1 c5 f8 77 c3
130       | 7ff7c82962c0h   | 20      | CTC_RET_INTR        | hex://bitgrids/bitgrid?load#load_g[32u](v256x32u,n8,n32)                                                      | BitGrid256<N8,N32,uint> load<uint>(Vector256<uint> src, N8 m, N32 n)                                          | c5 f8 77 66 90 c5 fd 10 02 c5 fd 11 01 48 8b c1 c5 f8 77 c3
131       | 7ff7c82962f0h   | 20      | CTC_RET_INTR        | hex://bitgrids/bitgrid?load#load_g[64u](v256x64u,n8,n32)                                                      | BitGrid256<N8,N32,ulong> load<ulong>(Vector256<ulong> src, N8 m, N32 n)                                       | c5 f8 77 66 90 c5 fd 10 02 c5 fd 11 01 48 8b c1 c5 f8 77 c3
132       | 7ff7c8296720h   | 20      | CTC_RET_INTR        | hex://bitgrids/bitgrid?load#load_g[8u](v256x8u,n32,n8)                                                        | BitGrid256<N32,N8,byte> load<byte>(Vector256<byte> src, N32 m, N8 n)                                          | c5 f8 77 66 90 c5 fd 10 02 c5 fd 11 01 48 8b c1 c5 f8 77 c3
133       | 7ff7c8296750h   | 20      | CTC_RET_INTR        | hex://bitgrids/bitgrid?load#load_g[16u](v256x16u,n32,n8)                                                      | BitGrid256<N32,N8,ushort> load<ushort>(Vector256<ushort> src, N32 m, N8 n)                                    | c5 f8 77 66 90 c5 fd 10 02 c5 fd 11 01 48 8b c1 c5 f8 77 c3
134       | 7ff7c8296780h   | 20      | CTC_RET_INTR        | hex://bitgrids/bitgrid?load#load_g[32u](v256x32u,n32,n8)                                                      | BitGrid256<N32,N8,uint> load<uint>(Vector256<uint> src, N32 m, N8 n)                                          | c5 f8 77 66 90 c5 fd 10 02 c5 fd 11 01 48 8b c1 c5 f8 77 c3
135       | 7ff7c82967b0h   | 20      | CTC_RET_INTR        | hex://bitgrids/bitgrid?load#load_g[64u](v256x64u,n32,n8)                                                      | BitGrid256<N32,N8,ulong> load<ulong>(Vector256<ulong> src, N32 m, N8 n)                                       | c5 f8 77 66 90 c5 fd 10 02 c5 fd 11 01 48 8b c1 c5 f8 77 c3
136       | 7ff7c8296be0h   | 118     | CTC_RET_INTR        | hex://bitgrids/bitgrid?load#load_g[8u](b256x8u~in,16u,16u)                                                    | BitGrid<byte> load<byte>(in Block256<byte> src, ushort rows, ushort cols)                                     | 57 56 53 48 83 ec 30 c5 f8 77 48 8b f1 48 8d 7c 24 08 b9 0a 00 00 00 33 c0 f3 ab 48 8b ce 48 8b d9 33 c0 48 8d 4c 24 18 c5 f8 57 c0 c5 fa 7f 01 48 89 41 10 c5 fa 6f 02 c5 fa 7f 44 24 08 c5 fa 6f 44 24 08 c5 fa 7f 44 24 18 41 0f b7 c0 89 44 24 28 41 0f b7 c1 89 44 24 2c 48 8b fb 48 8d 74 24 18 e8 49 f2 fc 5e 48 a5 48 a5 48 8b c3 48 83 c4 30 5b 5e 5f c3
137       | 7ff7c8296c80h   | 118     | CTC_RET_INTR        | hex://bitgrids/bitgrid?load#load_g[16u](b256x16u~in,16u,16u)                                                  | BitGrid<ushort> load<ushort>(in Block256<ushort> src, ushort rows, ushort cols)                               | 57 56 53 48 83 ec 30 c5 f8 77 48 8b f1 48 8d 7c 24 08 b9 0a 00 00 00 33 c0 f3 ab 48 8b ce 48 8b d9 33 c0 48 8d 4c 24 18 c5 f8 57 c0 c5 fa 7f 01 48 89 41 10 c5 fa 6f 02 c5 fa 7f 44 24 08 c5 fa 6f 44 24 08 c5 fa 7f 44 24 18 41 0f b7 c0 89 44 24 28 41 0f b7 c1 89 44 24 2c 48 8b fb 48 8d 74 24 18 e8 a9 f1 fc 5e 48 a5 48 a5 48 8b c3 48 83 c4 30 5b 5e 5f c3
138       | 7ff7c8296d20h   | 118     | CTC_RET_INTR        | hex://bitgrids/bitgrid?load#load_g[32u](b256x32u~in,16u,16u)                                                  | BitGrid<uint> load<uint>(in Block256<uint> src, ushort rows, ushort cols)                                     | 57 56 53 48 83 ec 30 c5 f8 77 48 8b f1 48 8d 7c 24 08 b9 0a 00 00 00 33 c0 f3 ab 48 8b ce 48 8b d9 33 c0 48 8d 4c 24 18 c5 f8 57 c0 c5 fa 7f 01 48 89 41 10 c5 fa 6f 02 c5 fa 7f 44 24 08 c5 fa 6f 44 24 08 c5 fa 7f 44 24 18 41 0f b7 c0 89 44 24 28 41 0f b7 c1 89 44 24 2c 48 8b fb 48 8d 74 24 18 e8 09 f1 fc 5e 48 a5 48 a5 48 8b c3 48 83 c4 30 5b 5e 5f c3
139       | 7ff7c82971c0h   | 118     | CTC_RET_INTR        | hex://bitgrids/bitgrid?load#load_g[64u](b256x64u~in,16u,16u)                                                  | BitGrid<ulong> load<ulong>(in Block256<ulong> src, ushort rows, ushort cols)                                  | 57 56 53 48 83 ec 30 c5 f8 77 48 8b f1 48 8d 7c 24 08 b9 0a 00 00 00 33 c0 f3 ab 48 8b ce 48 8b d9 33 c0 48 8d 4c 24 18 c5 f8 57 c0 c5 fa 7f 01 48 89 41 10 c5 fa 6f 02 c5 fa 7f 44 24 08 c5 fa 6f 44 24 08 c5 fa 7f 44 24 18 41 0f b7 c0 89 44 24 28 41 0f b7 c1 89 44 24 2c 48 8b fb 48 8d 74 24 18 e8 69 ec fc 5e 48 a5 48 a5 48 8b c3 48 83 c4 30 5b 5e 5f c3
140       | 7ff7c8297260h   | 25      | CTC_RET_Zx3         | hex://bitgrids/bitgrid?cell#cell_g[8u](8u~ref,32i)                                                            | ref byte cell<byte>(ref byte src, int bitpos)                                                                 | 0f 1f 44 00 00 8b c2 c1 f8 1f 83 e0 07 03 c2 c1 f8 03 48 63 c0 48 03 c1 c3
141       | 7ff7c8297290h   | 26      | CTC_RET_Zx3         | hex://bitgrids/bitgrid?cell#cell_g[16u](16u~ref,32i)                                                          | ref ushort cell<ushort>(ref ushort src, int bitpos)                                                           | 0f 1f 44 00 00 8b c2 c1 f8 1f 83 e0 0f 03 c2 c1 f8 04 48 63 c0 48 8d 04 41 c3
142       | 7ff7c82972c0h   | 26      | CTC_RET_Zx3         | hex://bitgrids/bitgrid?cell#cell_g[32u](32u~ref,32i)                                                          | ref uint cell<uint>(ref uint src, int bitpos)                                                                 | 0f 1f 44 00 00 8b c2 c1 f8 1f 83 e0 1f 03 c2 c1 f8 05 48 63 c0 48 8d 04 81 c3
143       | 7ff7c82972f0h   | 26      | CTC_RET_Zx3         | hex://bitgrids/bitgrid?cell#cell_g[64u](64u~ref,32i)                                                          | ref ulong cell<ulong>(ref ulong src, int bitpos)                                                              | 0f 1f 44 00 00 8b c2 c1 f8 1f 83 e0 3f 03 c2 c1 f8 06 48 63 c0 48 8d 04 c1 c3
144       | 7ff7c8297320h   | 28      | CTC_RET_SBB         | hex://bitgrids/bitgrid?cell#cell_g[8u](bg8u~in,32i)                                                           | ref byte cell<byte>(in BitGrid<byte> src, int bitpos)                                                         | 0f 1f 44 00 00 48 8b 01 8b ca c1 f9 1f 83 e1 07 03 d1 c1 fa 03 48 63 d2 48 03 c2 c3
145       | 7ff7c82983e0h   | 29      | CTC_RET_Zx3         | hex://bitgrids/bitgrid?cell#cell_g[16u](bg16u~in,32i)                                                         | ref ushort cell<ushort>(in BitGrid<ushort> src, int bitpos)                                                   | 0f 1f 44 00 00 48 8b 01 8b ca c1 f9 1f 83 e1 0f 03 d1 c1 fa 04 48 63 d2 48 8d 04 50 c3
146       | 7ff7c8298410h   | 29      | CTC_RET_Zx3         | hex://bitgrids/bitgrid?cell#cell_g[32u](bg32u~in,32i)                                                         | ref uint cell<uint>(in BitGrid<uint> src, int bitpos)                                                         | 0f 1f 44 00 00 48 8b 01 8b ca c1 f9 1f 83 e1 1f 03 d1 c1 fa 05 48 63 d2 48 8d 04 90 c3
147       | 7ff7c8298440h   | 29      | CTC_RET_Zx3         | hex://bitgrids/bitgrid?cell#cell_g[64u](bg64u~in,32i)                                                         | ref ulong cell<ulong>(in BitGrid<ulong> src, int bitpos)                                                      | 0f 1f 44 00 00 48 8b 01 8b ca c1 f9 1f 83 e1 3f 03 d1 c1 fa 06 48 63 d2 48 8d 04 d0 c3
148       | 7ff7c8298880h   | 87      | CTC_RET_ZED_SBB     | hex://bitgrids/bitgrid?and#and_g[16u](bg16u,bg16u)                                                            | BitGrid16<ushort> and<ushort>(BitGrid16<ushort> gx, BitGrid16<ushort> gy)                                     | 50 0f 1f 40 00 48 89 4c 24 10 48 89 54 24 18 0f b6 44 24 12 0f b6 54 24 13 48 8d 4c 24 10 0f b7 09 4c 8d 44 24 18 45 0f b7 00 66 c7 04 24 00 00 c6 44 24 02 00 c6 44 24 03 00 0f b7 c9 41 23 c8 0f b7 c9 66 89 0c 24 88 44 24 02 88 54 24 03 8b 04 24 48 83 c4 08 c3
149       | 7ff7c82988f0h   | 35      | CTC_RET_ZED_SBB     | hex://bitgrids/bitgrid?and#and_g[32u](bg32u,bg32u)                                                            | BitGrid32<uint> and<uint>(BitGrid32<uint> gx, BitGrid32<uint> gy)                                             | 0f 1f 44 00 00 0f b6 42 04 44 0f b6 4a 05 8b 12 45 8b 00 41 23 d0 89 11 88 41 04 44 88 49 05 48 8b c1 c3
150       | 7ff7c8298d30h   | 29      | CTC_RET_Zx3         | hex://bitgrids/bitgrid?and#and_g[64u](bg64u,bg64u)                                                            | BitGrid64<ulong> and<ulong>(BitGrid64<ulong> gx, BitGrid64<ulong> gy)                                         | 0f 1f 44 00 00 48 8b 02 49 8b 10 48 23 c2 33 d2 48 89 01 88 51 08 88 51 09 48 8b c1 c3
151       | 7ff7c8299980h   | 124     | CTC_RET_INTR        | hex://bitgrids/bitgrid?and#and_g[8u](bg8u~in,bg8u~in,bg8u~in)                                                 | ref BitGrid<byte> and<byte>(in BitGrid<byte> gx, in BitGrid<byte> gy, in BitGrid<byte> gz)                    | 56 c5 f8 77 90 45 8b 48 08 45 8b d1 41 c1 fa 1f 41 83 e2 1f 45 03 ca 41 c1 f9 05 45 33 d2 45 85 c9 7e 51 48 8b 01 48 8b 12 49 8b 08 4c 8b d8 41 8b f2 c1 e6 05 48 63 f6 4c 03 de c4 c1 7f f0 03 4c 8b da 41 8b f2 c1 e6 05 48 63 f6 4c 03 de c4 c1 7f f0 0b c5 fd db c1 4c 8b d9 41 8b f2 c1 e6 05 48 63 f6 4c 03 de c4 c1 7e 7f 03 41 ff c2 45 3b d1 7c b8 49 8b c0 c5 f8 77 5e c3
152       | 7ff7c8299e20h   | 109     | CTC_RET_INTR        | hex://bitgrids/bitgrid?and#and_g[16u](bg16u~in,bg16u~in,bg16u~in)                                             | ref BitGrid<ushort> and<ushort>(in BitGrid<ushort> gx, in BitGrid<ushort> gy, in BitGrid<ushort> gz)          | 56 c5 f8 77 90 45 8b 48 08 45 8b d1 41 c1 fa 1f 41 83 e2 0f 45 03 ca 41 c1 f9 04 45 33 d2 45 85 c9 7e 42 48 8b 01 48 8b 12 49 8b 08 4c 8b d8 41 8b f2 c1 e6 04 48 63 f6 48 d1 e6 4c 03 de c4 c1 7f f0 03 4c 8b da 4c 03 de c4 c1 7f f0 0b c5 fd db c1 4c 8b d9 4c 03 de c4 c1 7e 7f 03 41 ff c2 45 3b d1 7c c7 49 8b c0 c5 f8 77 5e c3
153       | 7ff7c8299eb0h   | 110     | CTC_RET_INTR        | hex://bitgrids/bitgrid?and#and_g[32u](bg32u~in,bg32u~in,bg32u~in)                                             | ref BitGrid<uint> and<uint>(in BitGrid<uint> gx, in BitGrid<uint> gy, in BitGrid<uint> gz)                    | 56 c5 f8 77 90 45 8b 48 08 45 8b d1 41 c1 fa 1f 41 83 e2 07 45 03 ca 41 c1 f9 03 45 33 d2 45 85 c9 7e 43 48 8b 01 48 8b 12 49 8b 08 4c 8b d8 41 8b f2 c1 e6 03 48 63 f6 48 c1 e6 02 4c 03 de c4 c1 7f f0 03 4c 8b da 4c 03 de c4 c1 7f f0 0b c5 fd db c1 4c 8b d9 4c 03 de c4 c1 7e 7f 03 41 ff c2 45 3b d1 7c c6 49 8b c0 c5 f8 77 5e c3
154       | 7ff7c829a340h   | 104     | CTC_RET_INTR        | hex://bitgrids/bitgrid?and#and_g[64u](bg64u~in,bg64u~in,bg64u~in)                                             | ref BitGrid<ulong> and<ulong>(in BitGrid<ulong> gx, in BitGrid<ulong> gy, in BitGrid<ulong> gz)               | c5 f8 77 66 90 45 8b 48 08 45 8b d1 41 c1 fa 1f 41 83 e2 03 45 03 ca 41 c1 f9 02 45 33 d2 45 85 c9 7e 3e 48 8b 01 48 8b 02 48 8b 01 45 8b da 41 c1 e3 02 4d 63 db 49 c1 e3 03 49 03 c3 c5 ff f0 00 48 8b 02 49 03 c3 c5 ff f0 08 c5 fd db c1 49 8b 00 49 03 c3 c5 fe 7f 00 41 ff c2 45 3b d1 7c c8 49 8b c0 c5 f8 77 c3
155       | 7ff7c829a7d0h   | 200     | CTC_RET_INTR        | hex://bitgrids/bitgrid?and#and_g[8u](bg8u~in,bg8u~in)                                                         | BitGrid<byte> and<byte>(in BitGrid<byte> gx, in BitGrid<byte> gy)                                             | 41 57 41 56 57 56 55 53 48 83 ec 38 c5 f8 77 33 c0 48 89 44 24 20 48 89 44 24 28 48 89 44 24 30 4c 8b f1 48 8b da 49 8b e8 8b 53 10 44 8b 43 14 48 8d 4c 24 20 45 33 c9 e8 ab fa ff ff 8b 44 24 28 8b d0 c1 fa 1f 83 e2 1f 03 c2 c1 f8 05 45 33 ff 85 c0 7e 4f 48 8b 55 00 48 8b 13 41 8b cf c1 e1 05 48 63 c9 48 03 d1 c5 ff f0 02 48 8b 55 00 41 8b cf c1 e1 05 48 63 c9 48 03 d1 c5 ff f0 0a c5 fd db c1 48 8d 54 24 20 48 8b 12 41 8b cf c1 e1 05 48 63 c9 48 03 d1 c5 fe 7f 02 41 ff c7 44 3b f8 7c b5 49 8b fe 48 8d 74 24 20 e8 0f b6 fc 5e 48 a5 48 a5 49 8b c6 c5 f8 77 48 83 c4 38 5b 5d 5e 5f 41 5e 41 5f c3
156       | 7ff7c829a8c0h   | 185     | CTC_RET_INTR        | hex://bitgrids/bitgrid?and#and_g[16u](bg16u~in,bg16u~in)                                                      | BitGrid<ushort> and<ushort>(in BitGrid<ushort> gx, in BitGrid<ushort> gy)                                     | 41 57 41 56 57 56 55 53 48 83 ec 38 c5 f8 77 33 c0 48 89 44 24 20 48 89 44 24 28 48 89 44 24 30 4c 8b f1 48 8b da 49 8b e8 8b 53 10 44 8b 43 14 48 8d 4c 24 20 45 33 c9 e8 fb f9 ff ff 8b 44 24 28 8b d0 c1 fa 1f 83 e2 0f 03 c2 c1 f8 04 45 33 ff 85 c0 7e 40 48 8b 55 00 48 8b 13 41 8b cf c1 e1 04 48 63 c9 48 d1 e1 48 03 d1 c5 ff f0 02 48 8b 55 00 48 03 d1 c5 ff f0 0a c5 fd db c1 48 8d 54 24 20 48 8b 12 48 03 d1 c5 fe 7f 02 41 ff c7 44 3b f8 7c c4 49 8b fe 48 8d 74 24 20 e8 2e b5 fc 5e 48 a5 48 a5 49 8b c6 c5 f8 77 48 83 c4 38 5b 5d 5e 5f 41 5e 41 5f c3
157       | 7ff7c829a9a0h   | 186     | CTC_RET_INTR        | hex://bitgrids/bitgrid?and#and_g[32u](bg32u~in,bg32u~in)                                                      | BitGrid<uint> and<uint>(in BitGrid<uint> gx, in BitGrid<uint> gy)                                             | 41 57 41 56 57 56 55 53 48 83 ec 38 c5 f8 77 33 c0 48 89 44 24 20 48 89 44 24 28 48 89 44 24 30 4c 8b f1 48 8b da 49 8b e8 8b 53 10 44 8b 43 14 48 8d 4c 24 20 45 33 c9 e8 3b f9 ff ff 8b 44 24 28 8b d0 c1 fa 1f 83 e2 07 03 c2 c1 f8 03 45 33 ff 85 c0 7e 41 48 8b 55 00 48 8b 13 41 8b cf c1 e1 03 48 63 c9 48 c1 e1 02 48 03 d1 c5 ff f0 02 48 8b 55 00 48 03 d1 c5 ff f0 0a c5 fd db c1 48 8d 54 24 20 48 8b 12 48 03 d1 c5 fe 7f 02 41 ff c7 44 3b f8 7c c3 49 8b fe 48 8d 74 24 20 e8 4d b4 fc 5e 48 a5 48 a5 49 8b c6 c5 f8 77 48 83 c4 38 5b 5d 5e 5f 41 5e 41 5f c3
158       | 7ff7c829aa80h   | 186     | CTC_RET_INTR        | hex://bitgrids/bitgrid?and#and_g[64u](bg64u~in,bg64u~in)                                                      | BitGrid<ulong> and<ulong>(in BitGrid<ulong> gx, in BitGrid<ulong> gy)                                         | 41 57 41 56 57 56 55 53 48 83 ec 38 c5 f8 77 33 c0 48 89 44 24 20 48 89 44 24 28 48 89 44 24 30 4c 8b f1 48 8b da 49 8b e8 8b 53 10 44 8b 43 14 48 8d 4c 24 20 45 33 c9 e8 5b fa ff ff 8b 44 24 28 8b d0 c1 fa 1f 83 e2 03 03 c2 c1 f8 02 45 33 ff 85 c0 7e 41 48 8b 55 00 48 8b 13 41 8b cf c1 e1 02 48 63 c9 48 c1 e1 03 48 03 d1 c5 ff f0 02 48 8b 55 00 48 03 d1 c5 ff f0 0a c5 fd db c1 48 8d 54 24 20 48 8b 12 48 03 d1 c5 fe 7f 02 41 ff c7 44 3b f8 7c c3 49 8b fe 48 8d 74 24 20 e8 6d b3 fc 5e 48 a5 48 a5 49 8b c6 c5 f8 77 48 83 c4 38 5b 5d 5e 5f 41 5e 41 5f c3
